scenario,route_id,route_class,total_frames,analyzed_frames,skipped_abnormal,signal_frames,possible_signal_color_frames,junction_frames,possible_junction_frames,nonsignal_junction_frames,red_signal_frames,yellow_signal_frames,green_signal_frames,stopline_crosswalk_frames,turn_marking_frames,max_signal_score,max_junction_score
Accident,Town13_Rep0_1707_2_route0_01_09_05_23_16,R5_only,82,82,False,0,56,49,33,49,55,2,8,77,81,10.0,3.0
Accident,Town13_Rep0_4_0_route0_01_10_03_46_29,R5_only,109,109,False,0,1,3,61,3,1,0,0,3,64,1.0,1.7083333333333335
Accident,Town13_Rep0_5_0_route0_01_10_10_41_01,junction_uncertain_control,105,105,False,0,26,1,16,1,26,0,0,2,17,3.0,2.5833333333333335
Accident,Town13_Rep0_5_1_route0_01_09_01_14_15,R5_only,101,101,False,0,1,33,38,33,1,1,0,37,64,2.0,3.0
Accident,Town13_Rep0_61_0_route0_01_09_14_32_18,R4_R5_shared,134,134,False,59,60,64,45,5,54,0,6,30,102,4.0,2.8333333333333335
Accident,Town13_Rep0_61_1_route0_01_10_21_25_05,R4_R5_shared,132,132,False,36,64,79,53,43,55,20,10,126,129,10.0,3.0
Accident,Town13_Rep0_68_0_route0_01_10_15_51_29,R4_R5_shared,266,266,False,19,29,195,71,176,22,1,11,266,264,5.0,3.0
Accident,Town13_Rep0_68_1_route0_01_08_12_44_00,R5_only,249,249,False,1,2,194,55,193,2,0,0,248,247,3.0,3.0
AccidentTwoWays,Town01_Rep0_route_001543_route0_01_08_23_18_47,R5_only,263,263,False,0,5,25,213,25,5,0,0,162,202,1.0,3.0
AccidentTwoWays,Town01_Rep0_route_001544_route0_01_10_16_18_34,R4_only,264,264,False,155,257,155,109,0,225,0,250,263,209,47.0,3.0
AccidentTwoWays,Town01_Rep0_route_001545_route0_01_09_09_27_39,no_visible_R4_R5,207,207,False,0,3,1,0,1,2,0,1,1,0,5.0,2.0
AccidentTwoWays,Town01_Rep0_route_001546_route0_01_09_14_22_53,skipped_abnormal_duration,606,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town01_Rep0_route_001546_route0_01_11_11_15_23,skipped_abnormal_duration,668,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town01_Rep0_route_001547_route0_01_08_04_45_28,skipped_abnormal_duration,596,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town01_Rep0_route_001547_route0_01_11_04_28_09,skipped_abnormal_duration,580,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town01_Rep0_route_001548_route0_01_09_13_58_32,no_visible_R4_R5,155,155,False,0,1,0,155,0,0,1,1,155,118,26.0,3.0
AccidentTwoWays,Town01_Rep0_route_001549_route0_01_10_16_14_16,R4_R5_shared,260,260,False,9,20,122,138,113,19,0,2,260,224,3.0,3.0
AccidentTwoWays,Town01_Rep0_route_001550_route0_01_10_23_45_04,no_visible_R4_R5,137,137,False,0,137,0,137,0,2,118,137,137,42,94.0,3.0
AccidentTwoWays,Town01_Rep0_route_001551_route0_01_11_00_22_01,no_visible_R4_R5,139,139,False,0,139,0,139,0,2,24,139,139,129,150.0,3.0
AccidentTwoWays,Town01_Rep0_route_001552_route0_01_10_03_07_41,R4_R5_shared,260,260,False,6,17,119,141,113,16,0,1,260,205,9.0,3.0
AccidentTwoWays,Town02_Rep0_route_001607_route0_01_09_20_17_48,R5_only,110,110,False,0,3,29,61,29,0,1,3,85,73,58.0,3.0
AccidentTwoWays,Town02_Rep0_route_001608_route0_01_07_21_43_19,R4_only,133,133,False,47,133,47,86,0,86,111,133,133,40,195.0,3.0
AccidentTwoWays,Town02_Rep0_route_001609_route0_01_09_00_27_17,R5_only,108,108,False,0,1,55,53,55,1,0,0,108,78,8.0,3.0
AccidentTwoWays,Town05_Rep0_route_001580_route0_01_08_14_20_06,no_visible_R4_R5,131,131,False,0,2,0,4,0,1,1,1,3,3,9.0,1.6666666666666667
AccidentTwoWays,Town07_Rep0_route_001440_route0_01_11_01_57_13,no_visible_R4_R5,108,108,False,0,1,0,22,0,0,0,1,3,21,58.0,3.0
AccidentTwoWays,Town07_Rep0_route_001441_route0_01_09_03_04_44,R4_R5_shared,92,92,False,1,2,69,23,68,0,0,2,92,66,12.0,3.0
AccidentTwoWays,Town07_Rep0_route_001442_route0_01_10_07_34_34,skipped_abnormal_duration,459,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town07_Rep0_route_001443_route0_01_09_01_30_07,no_visible_R4_R5,71,71,False,0,2,0,71,0,0,0,2,69,60,10.0,3.0
AccidentTwoWays,Town07_Rep0_route_001444_route0_01_11_03_38_42,no_visible_R4_R5,53,53,False,0,1,0,15,0,0,0,1,7,15,1.0,3.0
AccidentTwoWays,Town07_Rep0_route_001445_route0_01_11_02_51_27,skipped_abnormal_duration,699,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town07_Rep0_route_001446_route0_01_10_06_16_32,junction_uncertain_control,100,100,False,0,0,1,5,1,0,0,0,1,5,0.0,2.0
AccidentTwoWays,Town07_Rep0_route_001447_route0_01_11_03_03_23,R4_R5_shared,196,196,False,5,6,115,80,110,0,0,6,147,178,2.0,3.0
AccidentTwoWays,Town07_Rep0_route_001448_route0_01_09_03_58_09,skipped_abnormal_duration,740,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town07_Rep0_route_001448_route0_01_11_08_18_03,skipped_abnormal_duration,712,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town07_Rep0_route_001449_route0_01_10_00_31_01,R4_R5_shared,77,77,False,1,3,48,23,47,1,0,2,48,65,27.0,3.0
AccidentTwoWays,Town07_Rep0_route_001450_route0_01_08_21_10_03,R5_only,133,133,False,0,0,86,47,86,0,0,0,133,109,0.0,3.0
AccidentTwoWays,Town07_Rep0_route_001451_route0_01_10_11_48_11,skipped_abnormal_duration,641,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town07_Rep0_route_001452_route0_01_10_16_28_27,skipped_abnormal_duration,665,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town07_Rep0_route_001453_route0_01_08_21_45_34,no_visible_R4_R5,103,103,False,0,103,0,103,0,0,74,103,103,88,95.0,3.0
AccidentTwoWays,Town07_Rep0_route_001454_route0_01_10_09_58_02,skipped_abnormal_duration,405,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town07_Rep0_route_001455_route0_01_09_15_01_28,skipped_abnormal_duration,424,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town07_Rep0_route_001456_route0_01_08_21_56_14,no_visible_R4_R5,50,50,False,0,1,0,50,0,0,0,1,49,42,25.0,3.0
AccidentTwoWays,Town07_Rep0_route_001457_route0_01_10_00_36_27,no_visible_R4_R5,63,63,False,0,56,0,63,0,0,2,56,63,20,32.0,3.0
AccidentTwoWays,Town07_Rep0_route_001458_route0_01_10_07_28_14,skipped_abnormal_duration,426,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town07_Rep0_route_001459_route0_01_09_12_08_17,R5_only,138,138,False,0,1,66,72,66,0,0,1,138,82,30.0,3.0
AccidentTwoWays,Town12_Rep0_1152_0_route0_01_08_19_34_07,no_visible_R4_R5,189,189,False,0,0,0,21,0,0,0,0,2,20,0.0,3.0
AccidentTwoWays,Town12_Rep0_1214_0_route0_01_08_23_59_12,no_visible_R4_R5,143,143,False,0,62,0,143,0,0,0,62,143,136,10.0,3.0
AccidentTwoWays,Town12_Rep0_1218_0_route0_01_09_02_09_18,R5_only,148,148,False,0,1,25,123,25,0,1,1,148,94,5.0,3.0
AccidentTwoWays,Town12_Rep0_1286_0_route0_01_09_14_12_19,no_visible_R4_R5,142,142,False,0,0,0,37,0,0,0,0,3,35,0.0,3.0
AccidentTwoWays,Town12_Rep0_1348_0_route0_01_09_17_57_16,no_visible_R4_R5,186,186,False,0,1,0,172,0,0,0,1,51,168,1.0,2.0
AccidentTwoWays,Town12_Rep0_1358_0_route0_01_11_01_19_52,no_visible_R4_R5,146,146,False,0,95,0,146,0,0,5,95,140,130,11.0,3.0
AccidentTwoWays,Town12_Rep0_1456_0_route0_01_09_10_18_47,skipped_abnormal_duration,596,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_1456_0_route0_01_11_09_44_18,skipped_abnormal_duration,576,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_1498_0_route0_01_11_03_33_47,no_visible_R4_R5,124,124,False,0,0,0,67,0,0,0,0,11,64,0.0,3.0
AccidentTwoWays,Town12_Rep0_1573_0_route0_01_10_07_00_13,R5_only,246,246,False,0,0,5,70,5,0,0,0,17,70,0.0,3.0
AccidentTwoWays,Town12_Rep0_1809_0_route0_01_08_05_56_13,R5_only,272,272,False,0,7,228,44,228,2,0,6,272,160,15.0,3.0
AccidentTwoWays,Town12_Rep0_1950_0_route0_01_08_23_45_11,no_visible_R4_R5,165,165,False,0,4,0,135,0,0,0,4,62,120,2.0,3.0
AccidentTwoWays,Town12_Rep0_1966_0_route0_01_10_01_38_50,no_visible_R4_R5,115,115,False,0,106,0,92,0,1,0,106,8,91,13.0,3.0
AccidentTwoWays,Town12_Rep0_1979_0_route0_01_08_00_41_43,no_visible_R4_R5,150,150,False,0,34,0,150,0,0,0,34,150,126,3.0,3.0
AccidentTwoWays,Town12_Rep0_1987_0_route0_01_09_02_03_12,no_visible_R4_R5,144,144,False,0,4,0,113,0,0,1,4,51,107,3.0,3.0
AccidentTwoWays,Town12_Rep0_2005_0_route0_01_10_14_03_07,no_visible_R4_R5,204,204,False,0,0,0,2,0,0,0,0,1,2,0.0,2.5
AccidentTwoWays,Town12_Rep0_2058_0_route0_01_10_22_27_16,R5_only,195,195,False,0,0,82,112,82,0,0,0,194,71,0.0,3.0
AccidentTwoWays,Town12_Rep0_2113_0_route0_01_10_13_36_11,R4_only,100,100,False,11,48,11,52,0,30,6,35,34,59,21.0,3.0
AccidentTwoWays,Town12_Rep0_26_0_route0_01_10_16_02_46,R5_only,301,301,False,0,246,262,39,262,8,0,246,298,283,10.0,3.0
AccidentTwoWays,Town12_Rep0_2724_0_route0_01_09_10_43_15,no_visible_R4_R5,172,172,False,0,1,0,172,0,1,0,0,172,161,1.0,3.0
AccidentTwoWays,Town12_Rep0_2773_0_route0_01_09_12_45_15,no_visible_R4_R5,156,156,False,0,0,0,135,0,0,0,0,102,125,0.0,3.0
AccidentTwoWays,Town12_Rep0_2868_0_route0_01_09_06_21_45,no_visible_R4_R5,238,238,False,0,0,1,2,1,0,0,0,1,3,0.0,3.0
AccidentTwoWays,Town12_Rep0_2896_0_route0_01_08_20_11_39,no_visible_R4_R5,195,195,False,0,93,0,195,0,1,0,93,193,174,5.0,3.0
AccidentTwoWays,Town12_Rep0_2919_0_route0_01_09_10_17_03,skipped_abnormal_duration,508,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_2919_0_route0_01_11_09_44_00,no_visible_R4_R5,143,143,False,0,0,0,2,0,0,0,0,1,2,0.0,3.0
AccidentTwoWays,Town12_Rep0_3161_0_route0_01_08_16_40_12,R5_only,151,151,False,0,1,4,143,4,0,0,1,46,146,1.0,3.0
AccidentTwoWays,Town12_Rep0_3403_0_route0_01_10_09_51_39,no_visible_R4_R5,133,133,False,0,0,0,70,0,0,0,0,14,70,0.0,3.0
AccidentTwoWays,Town12_Rep0_3420_0_route0_01_08_12_19_15,no_visible_R4_R5,181,181,False,0,1,1,8,1,1,1,0,1,8,3.0,2.0
AccidentTwoWays,Town12_Rep0_3455_0_route0_01_10_23_15_05,no_visible_R4_R5,169,169,False,0,0,0,141,0,0,0,0,131,30,0.0,3.0
AccidentTwoWays,Town12_Rep0_3461_0_route0_01_09_02_21_43,no_visible_R4_R5,103,103,False,0,0,0,88,0,0,0,0,58,86,0.0,3.0
AccidentTwoWays,Town12_Rep0_3480_0_route0_01_09_02_18_08,skipped_abnormal_duration,498,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_3480_0_route0_01_11_08_04_39,skipped_abnormal_duration,507,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_3525_0_route0_01_10_22_27_18,no_visible_R4_R5,127,127,False,0,64,0,101,0,0,51,64,40,93,32.0,2.0
AccidentTwoWays,Town12_Rep0_3541_0_route0_01_08_07_11_24,no_visible_R4_R5,180,180,False,0,0,0,3,0,0,0,0,1,3,0.0,1.875
AccidentTwoWays,Town12_Rep0_3555_0_route0_01_09_17_30_18,no_visible_R4_R5,170,170,False,0,88,0,170,0,0,17,88,170,168,4.0,3.0
AccidentTwoWays,Town12_Rep0_3562_0_route0_01_11_01_41_31,no_visible_R4_R5,139,139,False,0,83,0,73,0,0,0,83,7,72,5.0,2.5
AccidentTwoWays,Town12_Rep0_3569_0_route0_01_08_15_10_38,no_visible_R4_R5,142,142,False,0,126,0,89,0,0,33,126,28,89,14.0,3.0
AccidentTwoWays,Town12_Rep0_3687_0_route0_01_07_23_22_11,R4_R5_shared,256,256,False,2,2,14,8,12,2,0,0,14,9,5.0,2.0
AccidentTwoWays,Town12_Rep0_372_0_route0_01_10_19_15_40,no_visible_R4_R5,176,176,False,0,152,0,61,0,0,22,152,9,58,28.0,2.5
AccidentTwoWays,Town12_Rep0_399_0_route0_01_09_22_59_03,no_visible_R4_R5,160,160,False,0,0,0,121,0,0,0,0,44,114,0.0,2.8333333333333335
AccidentTwoWays,Town12_Rep0_408_0_route0_01_10_04_44_35,no_visible_R4_R5,117,117,False,0,92,0,117,0,0,0,92,112,107,15.0,3.0
AccidentTwoWays,Town12_Rep0_419_0_route0_01_10_14_49_40,no_visible_R4_R5,190,190,False,0,36,0,93,0,0,29,36,34,84,19.0,3.0
AccidentTwoWays,Town12_Rep0_425_0_route0_01_09_12_21_59,no_visible_R4_R5,189,189,False,0,0,0,160,0,0,0,0,107,126,0.0,3.0
AccidentTwoWays,Town12_Rep0_4297_0_route0_01_09_05_46_15,no_visible_R4_R5,124,124,False,0,43,0,64,0,0,20,43,0,64,30.0,1.0
AccidentTwoWays,Town12_Rep0_4311_0_route0_01_08_14_25_02,no_visible_R4_R5,124,124,False,0,111,0,68,0,111,0,17,1,68,7.0,3.0
AccidentTwoWays,Town12_Rep0_4324_0_route0_01_08_15_56_42,no_visible_R4_R5,170,170,False,0,28,0,124,0,20,6,18,70,96,16.0,3.0
AccidentTwoWays,Town12_Rep0_4335_0_route0_01_11_11_21_56,no_visible_R4_R5,170,170,False,0,45,0,170,0,0,0,45,170,125,4.0,3.0
AccidentTwoWays,Town12_Rep0_4616_0_route0_01_09_00_32_24,no_visible_R4_R5,160,160,False,0,1,0,101,0,0,0,1,42,94,1.0,3.0
AccidentTwoWays,Town12_Rep0_479_0_route0_01_09_23_26_05,R5_only,150,150,False,0,126,28,122,28,0,2,126,144,149,8.0,3.0
AccidentTwoWays,Town12_Rep0_487_0_route0_01_08_16_56_41,no_visible_R4_R5,158,158,False,0,1,0,157,0,0,0,1,157,112,1.0,3.0
AccidentTwoWays,Town12_Rep0_539_0_route0_01_08_15_02_58,junction_uncertain_control,124,124,False,0,1,1,31,1,1,0,0,20,32,1.0,3.0
AccidentTwoWays,Town12_Rep0_846_0_route0_01_08_17_18_08,R4_R5_shared,339,339,False,132,139,136,16,4,67,0,112,9,34,4.0,2.25
AccidentTwoWays,Town12_Rep0_866_0_route0_01_09_15_27_17,R4_R5_shared,207,207,False,80,163,87,91,7,87,20,137,167,167,17.0,3.0
AccidentTwoWays,Town12_Rep0_route_000021_route0_01_09_04_19_19,no_visible_R4_R5,132,132,False,0,0,0,131,0,0,0,0,129,112,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_000022_route0_01_08_10_25_20,no_visible_R4_R5,101,101,False,0,0,0,101,0,0,0,0,101,83,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_000023_route0_01_11_01_20_07,no_visible_R4_R5,101,101,False,0,1,0,16,0,1,0,0,0,16,1.0,1.0
AccidentTwoWays,Town12_Rep0_route_000024_route0_01_08_14_58_52,no_visible_R4_R5,109,109,False,0,0,0,57,0,0,0,0,27,45,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_001369_route0_01_08_11_07_20,no_visible_R4_R5,99,99,False,0,0,0,83,0,0,0,0,2,83,0.0,2.5
AccidentTwoWays,Town12_Rep0_route_001395_route0_01_07_23_58_26,R5_only,133,133,False,0,0,17,67,17,0,0,0,18,78,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_001396_route0_01_09_10_28_20,R5_only,130,130,False,0,23,8,81,8,23,0,0,8,88,4.0,3.0
AccidentTwoWays,Town12_Rep0_route_001397_route0_01_08_16_28_44,junction_uncertain_control,129,129,False,0,0,1,4,1,0,0,0,1,5,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_001398_route0_01_08_14_02_48,R5_only,93,93,False,0,6,2,48,2,0,1,6,2,50,6.0,3.0
AccidentTwoWays,Town12_Rep0_route_001399_route0_01_08_08_51_20,R5_only,123,123,False,0,123,3,79,3,92,115,122,3,81,38.0,3.0
AccidentTwoWays,Town12_Rep0_route_001400_route0_01_08_11_24_17,R5_only,127,127,False,0,0,12,37,12,0,0,0,12,45,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_001401_route0_01_08_22_36_14,R5_only,129,129,False,0,66,79,44,79,5,0,62,85,115,6.0,3.0
AccidentTwoWays,Town12_Rep0_route_001402_route0_01_08_10_01_13,R5_only,95,95,False,0,86,80,15,80,3,58,83,94,81,30.0,3.0
AccidentTwoWays,Town12_Rep0_route_001403_route0_01_09_12_55_13,R5_only,114,114,False,0,10,8,62,8,2,6,10,8,68,14.0,2.125
AccidentTwoWays,Town12_Rep0_route_001404_route0_01_09_07_53_40,skipped_abnormal_duration,515,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_route_001404_route0_01_11_09_19_49,skipped_abnormal_duration,549,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_route_001405_route0_01_10_21_18_18,R5_only,159,159,False,0,156,142,17,142,4,56,156,159,123,41.0,3.0
AccidentTwoWays,Town12_Rep0_route_001406_route0_01_10_10_26_15,R5_only,139,139,False,0,137,80,56,80,75,35,135,82,131,52.0,2.875
AccidentTwoWays,Town12_Rep0_route_001407_route0_01_10_14_39_18,R5_only,88,88,False,0,35,10,46,10,3,14,35,13,53,9.0,3.0
AccidentTwoWays,Town12_Rep0_route_001408_route0_01_09_23_59_50,R5_only,135,135,False,0,1,19,63,19,0,0,1,46,62,1.0,3.0
AccidentTwoWays,Town12_Rep0_route_001409_route0_01_08_15_59_15,no_visible_R4_R5,166,166,False,0,0,0,99,0,0,0,0,20,95,0.0,1.875
AccidentTwoWays,Town12_Rep0_route_001410_route0_01_09_10_55_41,R5_only,148,148,False,0,4,5,24,5,3,0,1,14,29,1.0,3.0
AccidentTwoWays,Town12_Rep0_route_001411_route0_01_10_04_58_10,R5_only,151,151,False,0,0,25,77,25,0,0,0,59,90,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_001412_route0_01_09_18_23_37,skipped_abnormal_duration,388,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_route_001412_route0_01_11_13_17_32,R4_only,128,128,False,6,9,6,89,0,2,0,7,3,92,4.0,2.0
AccidentTwoWays,Town12_Rep0_route_001413_route0_01_08_15_28_59,skipped_abnormal_duration,403,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_route_001413_route0_01_11_06_18_52,R4_R5_shared,127,127,False,2,20,17,107,15,0,0,20,112,121,2.0,3.0
AccidentTwoWays,Town12_Rep0_route_001414_route0_01_08_03_11_13,R5_only,313,313,False,0,0,186,75,186,0,0,0,209,249,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_001415_route0_01_10_01_31_08,R5_only,316,316,False,0,0,184,113,184,0,0,0,242,273,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_001416_route0_01_08_08_48_40,R5_only,152,152,False,0,0,15,136,15,0,0,0,151,125,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_001417_route0_01_10_22_00_12,no_visible_R4_R5,188,188,False,0,0,0,26,0,0,0,0,7,21,0.0,1.75
AccidentTwoWays,Town12_Rep0_route_001418_route0_01_08_14_53_46,R5_only,202,202,False,0,0,22,179,22,0,0,0,201,116,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_001419_route0_01_09_07_50_48,R4_R5_shared,140,140,False,11,102,15,111,4,70,4,96,37,121,21.0,3.0
AccidentTwoWays,Town12_Rep0_route_001420_route0_01_09_08_51_51,R4_only,108,108,False,18,78,18,71,0,59,9,49,3,85,25.0,3.0
AccidentTwoWays,Town12_Rep0_route_001421_route0_01_08_01_38_01,R4_R5_shared,154,154,False,17,47,20,76,3,40,8,15,67,89,9.0,3.0
AccidentTwoWays,Town12_Rep0_route_001422_route0_01_10_20_16_16,R4_R5_shared,147,147,False,12,107,17,108,5,96,18,32,98,114,17.0,3.0
AccidentTwoWays,Town12_Rep0_route_001423_route0_01_08_20_28_40,R4_only,138,138,False,16,127,16,117,0,114,25,49,4,132,20.0,2.75
AccidentTwoWays,Town12_Rep0_route_001424_route0_01_10_19_44_04,R4_R5_shared,123,123,False,20,39,23,20,3,25,6,26,29,38,17.0,3.0
AccidentTwoWays,Town12_Rep0_route_001425_route0_01_11_02_20_37,R4_R5_shared,184,184,False,11,20,51,63,40,20,1,0,75,67,8.0,3.0
AccidentTwoWays,Town12_Rep0_route_001426_route0_01_09_00_18_15,junction_uncertain_control,175,175,False,0,0,2,37,2,0,0,0,3,39,0.0,1.5416666666666665
AccidentTwoWays,Town12_Rep0_route_001427_route0_01_09_01_58_34,skipped_abnormal_duration,465,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_route_001427_route0_01_11_08_01_08,skipped_abnormal_duration,497,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_route_001428_route0_01_10_13_16_00,R4_R5_shared,156,156,False,5,18,24,70,19,18,0,0,58,66,6.0,3.0
AccidentTwoWays,Town12_Rep0_route_001429_route0_01_08_20_55_15,no_visible_R4_R5,138,138,False,0,0,0,16,0,0,0,0,5,14,0.0,1.25
AccidentTwoWays,Town12_Rep0_route_001430_route0_01_08_16_12_45,R4_R5_shared,192,192,False,4,63,29,83,25,5,47,62,80,73,12.0,3.0
AccidentTwoWays,Town12_Rep0_route_001431_route0_01_10_05_57_03,R5_only,157,157,False,0,0,17,18,17,0,0,0,25,13,0.0,2.5
AccidentTwoWays,Town12_Rep0_route_001432_route0_01_10_03_07_10,skipped_abnormal_duration,456,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_route_001432_route0_01_11_14_44_59,skipped_abnormal_duration,466,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_route_001433_route0_01_09_12_02_05,R5_only,155,155,False,0,33,32,88,32,23,0,13,52,115,6.0,3.0
AccidentTwoWays,Town12_Rep0_route_001434_route0_01_08_19_47_57,R4_R5_shared,124,124,False,12,67,17,107,5,62,11,16,124,90,27.0,3.0
AccidentTwoWays,Town12_Rep0_route_001435_route0_01_09_10_56_50,skipped_abnormal_duration,449,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_route_001435_route0_01_11_09_54_40,skipped_abnormal_duration,431,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
AccidentTwoWays,Town12_Rep0_route_001436_route0_01_09_08_53_28,R4_R5_shared,248,248,False,35,90,158,80,123,33,0,57,172,235,15.0,3.0
AccidentTwoWays,Town12_Rep0_route_001437_route0_01_08_22_48_44,R4_R5_shared,306,306,False,84,87,168,60,84,77,46,11,187,214,15.0,3.0
AccidentTwoWays,Town12_Rep0_route_001438_route0_01_08_21_15_13,R5_only,159,159,False,0,0,22,24,22,0,0,0,40,11,0.0,2.0
AccidentTwoWays,Town12_Rep0_route_001553_route0_01_10_10_45_19,R4_R5_shared,197,197,False,65,67,140,53,75,47,0,24,134,182,5.0,3.0
AccidentTwoWays,Town12_Rep0_route_002713_route0_01_09_04_24_20,no_visible_R4_R5,82,82,False,0,0,0,82,0,0,0,0,29,79,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_002714_route0_01_08_10_29_57,no_visible_R4_R5,88,88,False,0,0,0,86,0,0,0,0,85,58,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_002715_route0_01_09_13_51_51,R4_R5_shared,185,185,False,45,59,67,116,22,25,12,41,55,183,5.0,3.0
AccidentTwoWays,Town12_Rep0_route_002716_route0_01_08_00_40_06,no_visible_R4_R5,95,95,False,0,0,0,92,0,0,0,0,61,89,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_002717_route0_01_10_15_42_05,no_visible_R4_R5,300,300,False,0,0,0,300,0,0,0,0,300,285,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_002718_route0_01_09_08_11_56,R4_R5_shared,317,317,False,242,268,278,38,36,221,23,59,253,311,13.0,3.0
AccidentTwoWays,Town12_Rep0_route_002719_route0_01_09_21_36_00,R4_R5_shared,153,153,False,6,16,12,32,6,9,0,12,7,43,4.0,2.8333333333333335
AccidentTwoWays,Town12_Rep0_route_002720_route0_01_10_20_19_53,no_visible_R4_R5,82,82,False,0,0,0,79,0,0,0,0,39,73,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_002721_route0_01_09_02_35_17,R5_only,72,72,False,0,0,4,65,4,0,0,0,24,66,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_002722_route0_01_11_01_52_26,no_visible_R4_R5,271,271,False,0,28,0,114,0,26,0,5,101,53,4.0,3.0
AccidentTwoWays,Town12_Rep0_route_002723_route0_01_09_19_09_28,R4_R5_shared,167,167,False,53,58,101,46,48,57,0,17,64,134,5.0,3.0
AccidentTwoWays,Town12_Rep0_route_002724_route0_01_10_23_41_03,R4_R5_shared,317,317,False,50,68,61,73,11,67,6,12,107,91,6.0,3.0
AccidentTwoWays,Town12_Rep0_route_002725_route0_01_11_02_30_08,no_visible_R4_R5,105,105,False,0,0,0,104,0,0,0,0,92,97,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_002726_route0_01_08_20_35_19,R4_R5_shared,226,226,False,54,68,84,107,30,54,0,28,60,191,6.0,3.0
AccidentTwoWays,Town12_Rep0_route_002727_route0_01_10_16_42_44,R5_only,70,70,False,0,0,3,65,3,0,0,0,19,68,0.0,3.0
AccidentTwoWays,Town12_Rep0_route_002728_route0_01_09_11_12_57,no_visible_R4_R5,294,294,False,0,101,0,150,0,96,0,5,9,145,3.0,3.0
AccidentTwoWays,Town12_Rep0_route_002728_route0_01_11_10_02_00,no_visible_R4_R5,318,318,False,0,202,0,302,0,3,5,201,13,302,4.0,3.0
AccidentTwoWays,Town12_Rep0_route_002729_route0_01_10_02_44_32,no_visible_R4_R5,102,102,False,0,0,0,96,0,0,0,0,7,96,0.0,2.8333333333333335
AccidentTwoWays,Town12_Rep0_route_002730_route0_01_09_16_06_54,no_visible_R4_R5,104,104,False,0,0,0,104,0,0,0,0,103,80,0.0,3.0
