scenario,route_id,frame_id,primary_road_structure,primary_event,events,regular_event,overlay_event,source_unusual_event,base_road_structure,intersection_road_structure,age_frames,age_seconds,max_frames,recovery_age_frames,recovery_max_frames,phase,reason
ConstructionObstacle,Town06_Rep0_route_002036_route0_01_10_16_11_36,47,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,14,3.5,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002036_route0_01_10_16_11_36,48,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,15,3.75,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002036_route0_01_10_16_11_36,49,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,16,4.0,24,3,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002036_route0_01_10_16_11_36,50,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,17,4.25,24,4,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002036_route0_01_10_16_11_36,51,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,18,4.5,24,5,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002036_route0_01_10_16_11_36,52,R5,U-E2,R-E5|U-E2,R-E5,U-E2,U-E2,R1,R5,19,4.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002036_route0_01_10_16_11_36,53,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,20,5.0,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002036_route0_01_10_16_11_36,54,R5,U-E2,R-E5|U-E2,R-E5,U-E2,U-E2,R1,R5,21,5.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,27,R5,U-E2,R-E5|U-E2,R-E5,U-E2,U-E2,R1,R5,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,28,R5,U-E2,R-E5|U-E2,R-E5,U-E2,U-E2,R1,R5,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,29,R5,U-E2,R-E5|U-E2,R-E5,U-E2,U-E2,R1,R5,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,30,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,4,1.0,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,31,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,5,1.25,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,32,R5,U-E2,R-E5|U-E2,R-E5,U-E2,U-E2,R1,R5,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,33,R5,U-E2,R-E5|U-E2,R-E5,U-E2,U-E2,R1,R5,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,34,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,8,2.0,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,35,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,9,2.25,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,36,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,10,2.5,24,3,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,37,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,11,2.75,24,4,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,38,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,12,3.0,24,5,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,39,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,13,3.25,24,6,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,40,R5,U-E2,R-E5|U-E2,R-E5,U-E2,U-E2,R1,R5,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town06_Rep0_route_002044_route0_01_10_15_13_06,41,R5,R-E2,R-E2|R-E5,R-E5,R-E2,U-E2,R1,R5,15,3.75,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,68,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,69,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,70,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,71,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,72,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R1,R4,5,1.25,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,73,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,74,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,75,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R1,R4,8,2.0,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,76,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R1,R4,9,2.25,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,77,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R1,R4,10,2.5,24,3,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,78,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R1,R4,11,2.75,24,4,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,79,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R1,R4,12,3.0,24,5,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,80,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R1,R4,13,3.25,24,6,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,81,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R1,R4,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,82,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R1,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,83,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R1,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,84,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R1,R4,17,4.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,85,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R1,R4,18,4.5,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,86,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R1,R4,19,4.75,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,87,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R1,R4,20,5.0,24,3,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,88,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R1,R4,21,5.25,24,4,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,89,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R1,R4,22,5.5,24,5,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,90,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R1,R4,23,5.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacle,Town12_Rep0_653_0_route0_01_08_13_26_17,91,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R1,R4,24,6.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,41,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,42,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,43,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,44,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,45,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,46,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,47,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,48,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,49,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,50,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,51,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,52,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,53,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,54,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,55,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,56,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,57,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,17,4.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,58,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,18,4.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,59,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,19,4.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,60,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,20,5.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,61,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,21,5.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,62,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,22,5.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,63,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,23,5.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town07_Rep0_route_001186_route0_01_09_16_45_49,64,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,24,6.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001146_route0_01_10_09_18_13,84,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001146_route0_01_10_09_18_13,85,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001146_route0_01_10_09_18_13,86,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,3,0.75,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001146_route0_01_10_09_18_13,87,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,4,1.0,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001146_route0_01_10_09_18_13,88,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,5,1.25,24,3,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001147_route0_01_11_15_29_11,87,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001147_route0_01_11_15_29_11,88,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001147_route0_01_11_15_29_11,89,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,3,0.75,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001147_route0_01_11_15_29_11,90,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,4,1.0,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001148_route0_01_08_14_19_00,55,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001148_route0_01_08_14_19_00,56,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,2,0.5,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001148_route0_01_08_14_19_00,57,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,3,0.75,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001148_route0_01_08_14_19_00,58,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001148_route0_01_08_14_19_00,59,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001148_route0_01_08_14_19_00,60,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001149_route0_01_08_20_09_23,52,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001149_route0_01_08_20_09_23,53,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001149_route0_01_08_20_09_23,54,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,3,0.75,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001149_route0_01_08_20_09_23,55,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,4,1.0,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001149_route0_01_08_20_09_23,56,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,5,1.25,24,3,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001149_route0_01_08_20_09_23,57,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,6,1.5,24,4,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001152_route0_01_10_01_52_18,88,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001152_route0_01_10_01_52_18,89,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,2,0.5,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001152_route0_01_10_01_52_18,90,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,3,0.75,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001152_route0_01_10_01_52_18,91,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,4,1.0,24,3,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001154_route0_01_08_14_08_36,54,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001154_route0_01_08_14_08_36,55,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,2,0.5,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001154_route0_01_08_14_08_36,56,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,3,0.75,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001154_route0_01_08_14_08_36,57,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,4,1.0,24,3,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001162_route0_01_09_16_00_54,54,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001162_route0_01_09_16_00_54,55,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001162_route0_01_09_16_00_54,56,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,3,0.75,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001162_route0_01_09_16_00_54,57,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,4,1.0,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001162_route0_01_09_16_00_54,58,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,5,1.25,24,3,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001164_route0_01_08_19_28_01,54,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001164_route0_01_08_19_28_01,55,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,2,0.5,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001164_route0_01_08_19_28_01,56,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,3,0.75,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001164_route0_01_08_19_28_01,57,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,4,1.0,24,3,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001164_route0_01_08_19_28_01,58,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,5,1.25,24,4,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001166_route0_01_09_01_01_45,55,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001166_route0_01_09_01_01_45,56,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,2,0.5,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
ConstructionObstacleTwoWays,Town12_Rep0_route_001166_route0_01_09_01_01_45,57,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,3,0.75,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
